mainshock_id,mainshock_time,snapshot_hours,mainshock_magnitude,mainshock_depth,zona_sesar,jam_sejak_mainshock,count_susulan_1jam,count_susulan_6jam,count_susulan_24jam,max_mag_susulan_6jam,max_mag_susulan_24jam,omori_rate_est,label_susulan_besar_24jam
us6000mze2,2024-05-18 06:26:09+00:00,1,5.5,524.072,4,1.0,0,0,0,0.0,0.0,70.58823529411765,0
us6000mze2,2024-05-18 06:26:09+00:00,3,5.5,524.072,4,3.0,0,0,0,0.0,0.0,44.44444444444444,0
us6000mze2,2024-05-18 06:26:09+00:00,6,5.5,524.072,4,6.0,0,0,0,0.0,0.0,28.571428571428573,0
us6000mze2,2024-05-18 06:26:09+00:00,12,5.5,524.072,4,12.0,0,0,0,0.0,0.0,16.666666666666668,0
us6000mze2,2024-05-18 06:26:09+00:00,24,5.5,524.072,4,24.0,0,0,0,0.0,0.0,9.09090909090909,0
us6000mze2,2024-05-18 06:26:09+00:00,48,5.5,524.072,4,48.0,0,0,0,0.0,0.0,4.761904761904762,0
us6000mze2,2024-05-18 06:26:09+00:00,72,5.5,524.072,4,72.0,0,0,0,0.0,0.0,3.225806451612903,0
us6000mzw3,2024-05-20 19:42:15+00:00,1,5.0,88.44,0,1.0,0,0,0,0.0,0.0,70.58823529411765,0
us6000mzw3,2024-05-20 19:42:15+00:00,3,5.0,88.44,0,3.0,0,0,0,0.0,0.0,44.44444444444444,0
us6000mzw3,2024-05-20 19:42:15+00:00,6,5.0,88.44,0,6.0,0,0,0,0.0,0.0,28.571428571428573,0
us6000mzw3,2024-05-20 19:42:15+00:00,12,5.0,88.44,0,12.0,0,0,0,0.0,0.0,16.666666666666668,0
us6000mzw3,2024-05-20 19:42:15+00:00,24,5.0,88.44,0,24.0,0,0,0,0.0,0.0,9.09090909090909,0
us6000mzw3,2024-05-20 19:42:15+00:00,48,5.0,88.44,0,48.0,0,0,0,0.0,0.0,4.761904761904762,0
us6000mzw3,2024-05-20 19:42:15+00:00,72,5.0,88.44,0,72.0,0,0,0,0.0,0.0,3.225806451612903,0
us6000n004,2024-05-21 08:31:56+00:00,1,5.3,22.062,4,1.0,0,0,0,0.0,0.0,70.58823529411765,0
us6000n004,2024-05-21 08:31:56+00:00,3,5.3,22.062,4,3.0,0,0,0,0.0,0.0,44.44444444444444,0
us6000n004,2024-05-21 08:31:56+00:00,6,5.3,22.062,4,6.0,0,0,0,0.0,0.0,28.571428571428573,0
us6000n004,2024-05-21 08:31:56+00:00,12,5.3,22.062,4,12.0,0,0,0,0.0,0.0,16.666666666666668,0
us6000n004,2024-05-21 08:31:56+00:00,24,5.3,22.062,4,24.0,0,0,0,0.0,0.0,9.09090909090909,0
us6000n004,2024-05-21 08:31:56+00:00,48,5.3,22.062,4,48.0,0,0,0,0.0,0.0,4.761904761904762,0
us6000n004,2024-05-21 08:31:56+00:00,72,5.3,22.062,4,72.0,0,0,0,0.0,0.0,3.225806451612903,1
us6000n07e,2024-05-22 05:49:12+00:00,1,5.0,127.916,3,1.0,0,0,0,0.0,0.0,70.58823529411765,1
us6000n07e,2024-05-22 05:49:12+00:00,3,5.0,127.916,3,3.0,0,0,0,0.0,0.0,44.44444444444444,1
us6000n07e,2024-05-22 05:49:12+00:00,6,5.0,127.916,3,6.0,0,0,0,0.0,0.0,28.571428571428573,1
us6000n07e,2024-05-22 05:49:12+00:00,12,5.0,127.916,3,12.0,1,1,1,4.4,4.4,16.666666666666668,0
us6000n07e,2024-05-22 05:49:12+00:00,24,5.0,127.916,3,24.0,0,0,1,0.0,4.4,9.09090909090909,0
us6000n07e,2024-05-22 05:49:12+00:00,48,5.0,127.916,3,48.0,0,0,0,0.0,0.0,4.761904761904762,0
us6000n07e,2024-05-22 05:49:12+00:00,72,5.0,127.916,3,72.0,0,0,0,0.0,0.0,3.225806451612903,0
us6000n0x4,2024-05-25 07:37:17+00:00,1,5.0,11.972,1,1.0,0,0,0,0.0,0.0,70.58823529411765,0
us6000n0x4,2024-05-25 07:37:17+00:00,3,5.0,11.972,1,3.0,0,0,0,0.0,0.0,44.44444444444444,0
us6000n0x4,2024-05-25 07:37:17+00:00,6,5.0,11.972,1,6.0,0,0,0,0.0,0.0,28.571428571428573,0
us6000n0x4,2024-05-25 07:37:17+00:00,12,5.0,11.972,1,12.0,0,0,0,0.0,0.0,16.666666666666668,0
us6000n0x4,2024-05-25 07:37:17+00:00,24,5.0,11.972,1,24.0,0,0,0,0.0,0.0,9.09090909090909,1
us6000n0x4,2024-05-25 07:37:17+00:00,48,5.0,11.972,1,48.0,0,1,1,4.5,4.5,4.761904761904762,1
us6000n0x4,2024-05-25 07:37:17+00:00,72,5.0,11.972,1,72.0,0,0,1,0.0,4.5,3.225806451612903,0
us6000n1bz,2024-05-27 19:53:57+00:00,1,5.0,10.0,0,1.0,1,1,1,4.5,4.5,70.58823529411765,0
us6000n1bz,2024-05-27 19:53:57+00:00,3,5.0,10.0,0,3.0,0,1,1,4.5,4.5,44.44444444444444,0
us6000n1bz,2024-05-27 19:53:57+00:00,6,5.0,10.0,0,6.0,0,1,1,4.5,4.5,28.571428571428573,0
us6000n1bz,2024-05-27 19:53:57+00:00,12,5.0,10.0,0,12.0,0,0,1,0.0,4.5,16.666666666666668,0
us6000n1bz,2024-05-27 19:53:57+00:00,24,5.0,10.0,0,24.0,0,0,1,0.0,4.5,9.09090909090909,0
us6000n1bz,2024-05-27 19:53:57+00:00,48,5.0,10.0,0,48.0,0,0,0,0.0,0.0,4.761904761904762,0
us6000n1bz,2024-05-27 19:53:57+00:00,72,5.0,10.0,0,72.0,0,0,0,0.0,0.0,3.225806451612903,0
us6000n1gi,2024-05-28 11:52:40+00:00,1,5.7,21.0,2,1.0,0,0,0,0.0,0.0,70.58823529411765,0
us6000n1gi,2024-05-28 11:52:40+00:00,3,5.7,21.0,2,3.0,0,0,0,0.0,0.0,44.44444444444444,0
us6000n1gi,2024-05-28 11:52:40+00:00,6,5.7,21.0,2,6.0,0,0,0,0.0,0.0,28.571428571428573,1
us6000n1gi,2024-05-28 11:52:40+00:00,12,5.7,21.0,2,12.0,0,0,0,0.0,0.0,16.666666666666668,1
us6000n1gi,2024-05-28 11:52:40+00:00,24,5.7,21.0,2,24.0,0,0,0,0.0,0.0,9.09090909090909,1
us6000n1gi,2024-05-28 11:52:40+00:00,48,5.7,21.0,2,48.0,0,0,1,0.0,4.6,4.761904761904762,0
us6000n1gi,2024-05-28 11:52:40+00:00,72,5.7,21.0,2,72.0,0,0,0,0.0,0.0,3.225806451612903,0
us7000mp1j,2024-05-30 17:08:17+00:00,1,5.0,10.0,3,1.0,0,0,0,0.0,0.0,70.58823529411765,0
us7000mp1j,2024-05-30 17:08:17+00:00,3,5.0,10.0,3,3.0,0,0,0,0.0,0.0,44.44444444444444,0
us7000mp1j,2024-05-30 17:08:17+00:00,6,5.0,10.0,3,6.0,0,0,0,0.0,0.0,28.571428571428573,0
us7000mp1j,2024-05-30 17:08:17+00:00,12,5.0,10.0,3,12.0,0,0,0,0.0,0.0,16.666666666666668,0
us7000mp1j,2024-05-30 17:08:17+00:00,24,5.0,10.0,3,24.0,0,0,0,0.0,0.0,9.09090909090909,0
us7000mp1j,2024-05-30 17:08:17+00:00,48,5.0,10.0,3,48.0,0,0,0,0.0,0.0,4.761904761904762,0
us7000mp1j,2024-05-30 17:08:17+00:00,72,5.0,10.0,3,72.0,0,0,0,0.0,0.0,3.225806451612903,0
us7000mpge,2024-06-01 11:01:43+00:00,1,5.0,36.038,1,1.0,0,0,0,0.0,0.0,70.58823529411765,0
us7000mpge,2024-06-01 11:01:43+00:00,3,5.0,36.038,1,3.0,0,0,0,0.0,0.0,44.44444444444444,0
us7000mpge,2024-06-01 11:01:43+00:00,6,5.0,36.038,1,6.0,0,0,0,0.0,0.0,28.571428571428573,0
us7000mpge,2024-06-01 11:01:43+00:00,12,5.0,36.038,1,12.0,0,0,0,0.0,0.0,16.666666666666668,0
us7000mpge,2024-06-01 11:01:43+00:00,24,5.0,36.038,1,24.0,0,0,0,0.0,0.0,9.09090909090909,0
us7000mpge,2024-06-01 11:01:43+00:00,48,5.0,36.038,1,48.0,0,0,0,0.0,0.0,4.761904761904762,0
us7000mpge,2024-06-01 11:01:43+00:00,72,5.0,36.038,1,72.0,0,0,0,0.0,0.0,3.225806451612903,0
us7000mppx,2024-06-02 21:43:40+00:00,1,5.0,48.904,4,1.0,0,0,0,0.0,0.0,70.58823529411765,0
us7000mppx,2024-06-02 21:43:40+00:00,3,5.0,48.904,4,3.0,0,0,0,0.0,0.0,44.44444444444444,0
us7000mppx,2024-06-02 21:43:40+00:00,6,5.0,48.904,4,6.0,0,0,0,0.0,0.0,28.571428571428573,0
us7000mppx,2024-06-02 21:43:40+00:00,12,5.0,48.904,4,12.0,0,0,0,0.0,0.0,16.666666666666668,0
us7000mppx,2024-06-02 21:43:40+00:00,24,5.0,48.904,4,24.0,0,0,0,0.0,0.0,9.09090909090909,0
us7000mppx,2024-06-02 21:43:40+00:00,48,5.0,48.904,4,48.0,0,0,0,0.0,0.0,4.761904761904762,0
us7000mppx,2024-06-02 21:43:40+00:00,72,5.0,48.904,4,72.0,0,0,0,0.0,0.0,3.225806451612903,1
us7000mqdw,2024-06-05 02:20:27+00:00,1,5.5,19.0,2,1.0,0,0,0,0.0,0.0,70.58823529411765,1
us7000mqdw,2024-06-05 02:20:27+00:00,3,5.5,19.0,2,3.0,0,0,0,0.0,0.0,44.44444444444444,1
us7000mqdw,2024-06-05 02:20:27+00:00,6,5.5,19.0,2,6.0,0,1,1,5.0,5.0,28.571428571428573,0
us7000mqdw,2024-06-05 02:20:27+00:00,12,5.5,19.0,2,12.0,0,0,1,0.0,5.0,16.666666666666668,0
us7000mqdw,2024-06-05 02:20:27+00:00,24,5.5,19.0,2,24.0,0,0,1,0.0,5.0,9.09090909090909,0
us7000mqdw,2024-06-05 02:20:27+00:00,48,5.5,19.0,2,48.0,0,0,0,0.0,0.0,4.761904761904762,0
us7000mqdw,2024-06-05 02:20:27+00:00,72,5.5,19.0,2,72.0,0,0,0,0.0,0.0,3.225806451612903,0
us7000mqgm,2024-06-05 11:16:14+00:00,1,5.1,65.051,2,1.0,0,0,0,0.0,0.0,70.58823529411765,0
us7000mqgm,2024-06-05 11:16:14+00:00,3,5.1,65.051,2,3.0,0,0,0,0.0,0.0,44.44444444444444,0
us7000mqgm,2024-06-05 11:16:14+00:00,6,5.1,65.051,2,6.0,0,0,0,0.0,0.0,28.571428571428573,0
us7000mqgm,2024-06-05 11:16:14+00:00,12,5.1,65.051,2,12.0,0,0,0,0.0,0.0,16.666666666666668,0
us7000mqgm,2024-06-05 11:16:14+00:00,24,5.1,65.051,2,24.0,0,0,0,0.0,0.0,9.09090909090909,0
us7000mqgm,2024-06-05 11:16:14+00:00,48,5.1,65.051,2,48.0,0,0,0,0.0,0.0,4.761904761904762,0
us7000mqgm,2024-06-05 11:16:14+00:00,72,5.1,65.051,2,72.0,0,0,0,0.0,0.0,3.225806451612903,0
us7000mqpy,2024-06-06 13:15:37+00:00,1,5.0,10.967,0,1.0,0,0,0,0.0,0.0,70.58823529411765,0
us7000mqpy,2024-06-06 13:15:37+00:00,3,5.0,10.967,0,3.0,0,0,0,0.0,0.0,44.44444444444444,0
us7000mqpy,2024-06-06 13:15:37+00:00,6,5.0,10.967,0,6.0,0,0,0,0.0,0.0,28.571428571428573,0
us7000mqpy,2024-06-06 13:15:37+00:00,12,5.0,10.967,0,12.0,0,0,0,0.0,0.0,16.666666666666668,0
us7000mqpy,2024-06-06 13:15:37+00:00,24,5.0,10.967,0,24.0,0,0,0,0.0,0.0,9.09090909090909,0
us7000mqpy,2024-06-06 13:15:37+00:00,48,5.0,10.967,0,48.0,0,0,0,0.0,0.0,4.761904761904762,0
us7000mqpy,2024-06-06 13:15:37+00:00,72,5.0,10.967,0,72.0,0,0,0,0.0,0.0,3.225806451612903,0
us7000mrz8,2024-06-12 17:01:20+00:00,1,5.8,39.0,4,1.0,0,0,0,0.0,0.0,70.58823529411765,0
us7000mrz8,2024-06-12 17:01:20+00:00,3,5.8,39.0,4,3.0,0,0,0,0.0,0.0,44.44444444444444,0
us7000mrz8,2024-06-12 17:01:20+00:00,6,5.8,39.0,4,6.0,0,0,0,0.0,0.0,28.571428571428573,0
us7000mrz8,2024-06-12 17:01:20+00:00,12,5.8,39.0,4,12.0,0,0,0,0.0,0.0,16.666666666666668,0
us7000mrz8,2024-06-12 17:01:20+00:00,24,5.8,39.0,4,24.0,0,0,0,0.0,0.0,9.09090909090909,0
us7000mrz8,2024-06-12 17:01:20+00:00,48,5.8,39.0,4,48.0,0,0,0,0.0,0.0,4.761904761904762,0
us7000mrz8,2024-06-12 17:01:20+00:00,72,5.8,39.0,4,72.0,0,0,0,0.0,0.0,3.225806451612903,1
us7000msn7,2024-06-15 13:08:14+00:00,1,5.6,45.789,4,1.0,0,0,0,0.0,0.0,70.58823529411765,0
us7000msn7,2024-06-15 13:08:14+00:00,3,5.6,45.789,4,3.0,0,0,0,0.0,0.0,44.44444444444444,0
us7000msn7,2024-06-15 13:08:14+00:00,6,5.6,45.789,4,6.0,0,0,0,0.0,0.0,28.571428571428573,0
us7000msn7,2024-06-15 13:08:14+00:00,12,5.6,45.789,4,12.0,0,0,0,0.0,0.0,16.666666666666668,0
us7000msn7,2024-06-15 13:08:14+00:00,24,5.6,45.789,4,24.0,0,0,0,0.0,0.0,9.09090909090909,0
us7000msn7,2024-06-15 13:08:14+00:00,48,5.6,45.789,4,48.0,0,0,0,0.0,0.0,4.761904761904762,0
us7000msn7,2024-06-15 13:08:14+00:00,72,5.6,45.789,4,72.0,0,0,0,0.0,0.0,3.225806451612903,0
us7000mtpd,2024-06-21 00:11:17+00:00,1,5.0,77.081,4,1.0,0,0,0,0.0,0.0,70.58823529411765,0
us7000mtpd,2024-06-21 00:11:17+00:00,3,5.0,77.081,4,3.0,0,0,0,0.0,0.0,44.44444444444444,0
us7000mtpd,2024-06-21 00:11:17+00:00,6,5.0,77.081,4,6.0,0,0,0,0.0,0.0,28.571428571428573,0
us7000mtpd,2024-06-21 00:11:17+00:00,12,5.0,77.081,4,12.0,0,0,0,0.0,0.0,16.666666666666668,0
us7000mtpd,2024-06-21 00:11:17+00:00,24,5.0,77.081,4,24.0,0,0,0,0.0,0.0,9.09090909090909,0
us7000mtpd,2024-06-21 00:11:17+00:00,48,5.0,77.081,4,48.0,0,0,0,0.0,0.0,4.761904761904762,0
us7000mtpd,2024-06-21 00:11:17+00:00,72,5.0,77.081,4,72.0,0,0,0,0.0,0.0,3.225806451612903,0
us7000mua7,2024-06-24 09:55:00+00:00,1,5.4,87.686,1,1.0,0,0,0,0.0,0.0,70.58823529411765,0
us7000mua7,2024-06-24 09:55:00+00:00,3,5.4,87.686,1,3.0,0,0,0,0.0,0.0,44.44444444444444,0
us7000mua7,2024-06-24 09:55:00+00:00,6,5.4,87.686,1,6.0,0,0,0,0.0,0.0,28.571428571428573,0
us7000mua7,2024-06-24 09:55:00+00:00,12,5.4,87.686,1,12.0,0,0,0,0.0,0.0,16.666666666666668,0
us7000mua7,2024-06-24 09:55:00+00:00,24,5.4,87.686,1,24.0,0,0,0,0.0,0.0,9.09090909090909,0
us7000mua7,2024-06-24 09:55:00+00:00,48,5.4,87.686,1,48.0,0,0,0,0.0,0.0,4.761904761904762,0
us7000mua7,2024-06-24 09:55:00+00:00,72,5.4,87.686,1,72.0,0,0,0,0.0,0.0,3.225806451612903,0
us6000n9fs,2024-06-30 16:06:29+00:00,1,5.2,20.277,0,1.0,0,0,0,0.0,0.0,70.58823529411765,1
us6000n9fs,2024-06-30 16:06:29+00:00,3,5.2,20.277,0,3.0,0,0,0,0.0,0.0,44.44444444444444,1
us6000n9fs,2024-06-30 16:06:29+00:00,6,5.2,20.277,0,6.0,0,1,1,4.3,4.3,28.571428571428573,0
us6000n9fs,2024-06-30 16:06:29+00:00,12,5.2,20.277,0,12.0,0,0,1,0.0,4.3,16.666666666666668,0
us6000n9fs,2024-06-30 16:06:29+00:00,24,5.2,20.277,0,24.0,0,0,1,0.0,4.3,9.09090909090909,0
us6000n9fs,2024-06-30 16:06:29+00:00,48,5.2,20.277,0,48.0,0,0,0,0.0,0.0,4.761904761904762,0
us6000n9fs,2024-06-30 16:06:29+00:00,72,5.2,20.277,0,72.0,0,0,0,0.0,0.0,3.225806451612903,0
us7000mya1,2024-07-10 15:32:42+00:00,1,5.4,9.0,2,1.0,0,0,0,0.0,0.0,70.58823529411765,1
us7000mya1,2024-07-10 15:32:42+00:00,3,5.4,9.0,2,3.0,0,1,1,4.4,4.4,44.44444444444444,1
us7000mya1,2024-07-10 15:32:42+00:00,6,5.4,9.0,2,6.0,1,2,2,4.9,4.9,28.571428571428573,0
us7000mya1,2024-07-10 15:32:42+00:00,12,5.4,9.0,2,12.0,0,0,2,0.0,4.9,16.666666666666668,0
us7000mya1,2024-07-10 15:32:42+00:00,24,5.4,9.0,2,24.0,0,0,2,0.0,4.9,9.09090909090909,0
us7000mya1,2024-07-10 15:32:42+00:00,48,5.4,9.0,2,48.0,0,0,0,0.0,0.0,4.761904761904762,0
us7000mya1,2024-07-10 15:32:42+00:00,72,5.4,9.0,2,72.0,0,0,0,0.0,0.0,3.225806451612903,1
us7000myue,2024-07-12 10:34:00+00:00,1,5.0,10.0,1,1.0,0,0,0,0.0,0.0,70.58823529411765,0
us7000myue,2024-07-12 10:34:00+00:00,3,5.0,10.0,1,3.0,0,0,0,0.0,0.0,44.44444444444444,0
us7000myue,2024-07-12 10:34:00+00:00,6,5.0,10.0,1,6.0,0,0,0,0.0,0.0,28.571428571428573,0
us7000myue,2024-07-12 10:34:00+00:00,12,5.0,10.0,1,12.0,0,0,0,0.0,0.0,16.666666666666668,0
us7000myue,2024-07-12 10:34:00+00:00,24,5.0,10.0,1,24.0,0,0,0,0.0,0.0,9.09090909090909,0
us7000myue,2024-07-12 10:34:00+00:00,48,5.0,10.0,1,48.0,0,0,0,0.0,0.0,4.761904761904762,0
us7000myue,2024-07-12 10:34:00+00:00,72,5.0,10.0,1,72.0,0,0,0,0.0,0.0,3.225806451612903,1
us7000n00i,2024-07-18 15:01:23+00:00,1,5.3,10.0,2,1.0,0,0,0,0.0,0.0,70.58823529411765,0
us7000n00i,2024-07-18 15:01:23+00:00,3,5.3,10.0,2,3.0,0,0,0,0.0,0.0,44.44444444444444,0
us7000n00i,2024-07-18 15:01:23+00:00,6,5.3,10.0,2,6.0,0,0,0,0.0,0.0,28.571428571428573,0
us7000n00i,2024-07-18 15:01:23+00:00,12,5.3,10.0,2,12.0,0,0,0,0.0,0.0,16.666666666666668,0
us7000n00i,2024-07-18 15:01:23+00:00,24,5.3,10.0,2,24.0,0,0,0,0.0,0.0,9.09090909090909,0
us7000n00i,2024-07-18 15:01:23+00:00,48,5.3,10.0,2,48.0,0,0,0,0.0,0.0,4.761904761904762,0
us7000n00i,2024-07-18 15:01:23+00:00,72,5.3,10.0,2,72.0,0,0,0,0.0,0.0,3.225806451612903,0
us7000n09e,2024-07-19 14:31:30+00:00,1,5.0,10.0,1,1.0,2,2,2,5.1,5.1,70.58823529411765,1
us7000n09e,2024-07-19 14:31:30+00:00,3,5.0,10.0,1,3.0,1,3,3,5.1,5.1,44.44444444444444,1
us7000n09e,2024-07-19 14:31:30+00:00,6,5.0,10.0,1,6.0,0,4,4,5.1,5.1,28.571428571428573,0
us7000n09e,2024-07-19 14:31:30+00:00,12,5.0,10.0,1,12.0,0,0,4,0.0,5.1,16.666666666666668,0
us7000n09e,2024-07-19 14:31:30+00:00,24,5.0,10.0,1,24.0,0,0,4,0.0,5.1,9.09090909090909,0
us7000n09e,2024-07-19 14:31:30+00:00,48,5.0,10.0,1,48.0,0,0,0,0.0,0.0,4.761904761904762,0
us7000n09e,2024-07-19 14:31:30+00:00,72,5.0,10.0,1,72.0,0,0,0,0.0,0.0,3.225806451612903,1
us7000n0gn,2024-07-20 12:05:04+00:00,1,5.1,10.0,2,1.0,0,0,0,0.0,0.0,70.58823529411765,0
us7000n0gn,2024-07-20 12:05:04+00:00,3,5.1,10.0,2,3.0,0,0,0,0.0,0.0,44.44444444444444,0
us7000n0gn,2024-07-20 12:05:04+00:00,6,5.1,10.0,2,6.0,0,0,0,0.0,0.0,28.571428571428573,0
us7000n0gn,2024-07-20 12:05:04+00:00,12,5.1,10.0,2,12.0,0,0,0,0.0,0.0,16.666666666666668,0
us7000n0gn,2024-07-20 12:05:04+00:00,24,5.1,10.0,2,24.0,0,0,0,0.0,0.0,9.09090909090909,0
us7000n0gn,2024-07-20 12:05:04+00:00,48,5.1,10.0,2,48.0,0,0,0,0.0,0.0,4.761904761904762,0
us7000n0gn,2024-07-20 12:05:04+00:00,72,5.1,10.0,2,72.0,0,0,0,0.0,0.0,3.225806451612903,0
us7000n0ut,2024-07-22 14:47:16+00:00,1,5.0,63.93,1,1.0,0,0,0,0.0,0.0,70.58823529411765,0
us7000n0ut,2024-07-22 14:47:16+00:00,3,5.0,63.93,1,3.0,0,0,0,0.0,0.0,44.44444444444444,0
us7000n0ut,2024-07-22 14:47:16+00:00,6,5.0,63.93,1,6.0,0,0,0,0.0,0.0,28.571428571428573,0
us7000n0ut,2024-07-22 14:47:16+00:00,12,5.0,63.93,1,12.0,0,0,0,0.0,0.0,16.666666666666668,0
us7000n0ut,2024-07-22 14:47:16+00:00,24,5.0,63.93,1,24.0,0,0,0,0.0,0.0,9.09090909090909,0
us7000n0ut,2024-07-22 14:47:16+00:00,48,5.0,63.93,1,48.0,0,0,0,0.0,0.0,4.761904761904762,0
us7000n0ut,2024-07-22 14:47:16+00:00,72,5.0,63.93,1,72.0,0,0,0,0.0,0.0,3.225806451612903,0
us6000nf1t,2024-07-24 00:22:08+00:00,1,5.2,45.484,4,1.0,0,0,0,0.0,0.0,70.58823529411765,0
us6000nf1t,2024-07-24 00:22:08+00:00,3,5.2,45.484,4,3.0,0,0,0,0.0,0.0,44.44444444444444,0
us6000nf1t,2024-07-24 00:22:08+00:00,6,5.2,45.484,4,6.0,0,0,0,0.0,0.0,28.571428571428573,0
us6000nf1t,2024-07-24 00:22:08+00:00,12,5.2,45.484,4,12.0,0,0,0,0.0,0.0,16.666666666666668,0
us6000nf1t,2024-07-24 00:22:08+00:00,24,5.2,45.484,4,24.0,0,0,0,0.0,0.0,9.09090909090909,1
us6000nf1t,2024-07-24 00:22:08+00:00,48,5.2,45.484,4,48.0,0,0,1,0.0,4.4,4.761904761904762,0
us6000nf1t,2024-07-24 00:22:08+00:00,72,5.2,45.484,4,72.0,0,0,0,0.0,0.0,3.225806451612903,0
us6000nf5v,2024-07-24 08:09:01+00:00,1,5.2,35.0,4,1.0,0,0,0,0.0,0.0,70.58823529411765,0
us6000nf5v,2024-07-24 08:09:01+00:00,3,5.2,35.0,4,3.0,0,0,0,0.0,0.0,44.44444444444444,0
us6000nf5v,2024-07-24 08:09:01+00:00,6,5.2,35.0,4,6.0,0,0,0,0.0,0.0,28.571428571428573,0
us6000nf5v,2024-07-24 08:09:01+00:00,12,5.2,35.0,4,12.0,0,0,0,0.0,0.0,16.666666666666668,0
us6000nf5v,2024-07-24 08:09:01+00:00,24,5.2,35.0,4,24.0,0,0,0,0.0,0.0,9.09090909090909,0
us6000nf5v,2024-07-24 08:09:01+00:00,48,5.2,35.0,4,48.0,0,0,0,0.0,0.0,4.761904761904762,0
us6000nf5v,2024-07-24 08:09:01+00:00,72,5.2,35.0,4,72.0,0,0,0,0.0,0.0,3.225806451612903,0
us6000nf8g,2024-07-24 12:42:51+00:00,1,5.1,153.351,1,1.0,0,0,0,0.0,0.0,70.58823529411765,0
us6000nf8g,2024-07-24 12:42:51+00:00,3,5.1,153.351,1,3.0,0,0,0,0.0,0.0,44.44444444444444,0
us6000nf8g,2024-07-24 12:42:51+00:00,6,5.1,153.351,1,6.0,0,0,0,0.0,0.0,28.571428571428573,0
us6000nf8g,2024-07-24 12:42:51+00:00,12,5.1,153.351,1,12.0,0,0,0,0.0,0.0,16.666666666666668,0
us6000nf8g,2024-07-24 12:42:51+00:00,24,5.1,153.351,1,24.0,0,0,0,0.0,0.0,9.09090909090909,0
us6000nf8g,2024-07-24 12:42:51+00:00,48,5.1,153.351,1,48.0,0,0,0,0.0,0.0,4.761904761904762,0
us6000nf8g,2024-07-24 12:42:51+00:00,72,5.1,153.351,1,72.0,0,0,0,0.0,0.0,3.225806451612903,1
us6000nfsb,2024-07-25 17:11:38+00:00,1,5.3,10.0,0,1.0,0,0,0,0.0,0.0,70.58823529411765,0
us6000nfsb,2024-07-25 17:11:38+00:00,3,5.3,10.0,0,3.0,0,0,0,0.0,0.0,44.44444444444444,0
us6000nfsb,2024-07-25 17:11:38+00:00,6,5.3,10.0,0,6.0,0,0,0,0.0,0.0,28.571428571428573,0
us6000nfsb,2024-07-25 17:11:38+00:00,12,5.3,10.0,0,12.0,0,0,0,0.0,0.0,16.666666666666668,0
us6000nfsb,2024-07-25 17:11:38+00:00,24,5.3,10.0,0,24.0,0,0,0,0.0,0.0,9.09090909090909,0
us6000nfsb,2024-07-25 17:11:38+00:00,48,5.3,10.0,0,48.0,0,0,0,0.0,0.0,4.761904761904762,0
us6000nfsb,2024-07-25 17:11:38+00:00,72,5.3,10.0,0,72.0,0,0,0,0.0,0.0,3.225806451612903,0
us6000nfw2,2024-07-25 20:32:17+00:00,1,5.5,144.012,1,1.0,0,0,0,0.0,0.0,70.58823529411765,0
us6000nfw2,2024-07-25 20:32:17+00:00,3,5.5,144.012,1,3.0,0,0,0,0.0,0.0,44.44444444444444,0
us6000nfw2,2024-07-25 20:32:17+00:00,6,5.5,144.012,1,6.0,0,0,0,0.0,0.0,28.571428571428573,0
us6000nfw2,2024-07-25 20:32:17+00:00,12,5.5,144.012,1,12.0,0,0,0,0.0,0.0,16.666666666666668,0
us6000nfw2,2024-07-25 20:32:17+00:00,24,5.5,144.012,1,24.0,0,0,0,0.0,0.0,9.09090909090909,0
us6000nfw2,2024-07-25 20:32:17+00:00,48,5.5,144.012,1,48.0,0,0,0,0.0,0.0,4.761904761904762,1
us6000nfw2,2024-07-25 20:32:17+00:00,72,5.5,144.012,1,72.0,0,1,1,4.6,4.6,3.225806451612903,0
us6000ni63,2024-08-05 12:44:01+00:00,1,5.0,22.641,0,1.0,0,0,0,0.0,0.0,70.58823529411765,0
us6000ni63,2024-08-05 12:44:01+00:00,3,5.0,22.641,0,3.0,0,0,0,0.0,0.0,44.44444444444444,0
us6000ni63,2024-08-05 12:44:01+00:00,6,5.0,22.641,0,6.0,0,0,0,0.0,0.0,28.571428571428573,0
us6000ni63,2024-08-05 12:44:01+00:00,12,5.0,22.641,0,12.0,0,0,0,0.0,0.0,16.666666666666668,0
us6000ni63,2024-08-05 12:44:01+00:00,24,5.0,22.641,0,24.0,0,0,0,0.0,0.0,9.09090909090909,0
us6000ni63,2024-08-05 12:44:01+00:00,48,5.0,22.641,0,48.0,0,0,0,0.0,0.0,4.761904761904762,0
us6000ni63,2024-08-05 12:44:01+00:00,72,5.0,22.641,0,72.0,0,0,0,0.0,0.0,3.225806451612903,0
us6000nj4n,2024-08-09 16:40:37+00:00,1,5.1,75.465,4,1.0,0,0,0,0.0,0.0,70.58823529411765,0
us6000nj4n,2024-08-09 16:40:37+00:00,3,5.1,75.465,4,3.0,0,0,0,0.0,0.0,44.44444444444444,0
us6000nj4n,2024-08-09 16:40:37+00:00,6,5.1,75.465,4,6.0,0,0,0,0.0,0.0,28.571428571428573,0
us6000nj4n,2024-08-09 16:40:37+00:00,12,5.1,75.465,4,12.0,0,0,0,0.0,0.0,16.666666666666668,0
